충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-03-25 20:45:23,KRPPKCS0117,KRPPKCP0823,48,170,경상남도,진주시,****** ***,35,128,13,D,2023-03-25 19:54:22,2023-03-25 20:45:35,67,97,97,92,0,0,92,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-25 20:45:23,KRPPKCS0012,KRPPKCP0086,41,171,경기도,안양시,******* *****,37,126,13,D,2023-03-25 20:40:28,2023-03-25 20:49:43,94,100,97,18,922,0,18,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-25 20:45:24,KRPPKCS0006,KRPPKCP0038,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-25 20:39:21,2023-03-25 20:53:24,80,95,89,16,1350,0,16,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-25 20:45:24,KRPPKCS0011,KRPPKCP0084,41,210,경기도,광명시,**** ******,37,126,13,D,2023-03-25 20:31:24,2023-03-25 20:46:26,85,87,87,5,1512,0,5,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-25 20:45:24,KRPPKCS0012,KRPPKCP0088,41,171,경기도,안양시,******* *****,37,126,13,D,2023-03-25 20:45:24,2023-03-25 21:07:31,85,97,100,39,2212,0,39,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-25 20:45:24,KRPPKCS0100,KRPPKCP0727,41,190,경기도,부천시,**** ***,37,126,13,D,2023-03-25 20:41:25,2023-03-25 20:54:38,90,100,93,16,1319,0,16,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-25 20:45:24,KRPPKCS0006,KRPPKCP0875,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-25 20:38:19,2023-03-25 20:55:14,75,95,83,26,1638,0,26,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-25 20:45:25,KRPPKCS0123,KRPPKCP0842,28,260,인천광역시,서구,****** ***,37,126,13,D,2023-03-25 20:40:26,2023-03-25 21:07:19,71,100,76,35,2638,0,35,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-25 20:45:26,KRPPKCS0006,KRPPKCP0888,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-25 20:38:26,2023-03-25 20:54:24,85,95,89,26,1543,0,26,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-25 20:45:26,KRPPKCS0008,KRPPKCP0046,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-25 20:41:27,2023-03-25 21:12:47,61,92,64,38,0,0,38,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
