충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-02-20 21:14:15,KRPPKCS0087,KRPPKCP0657,41,150,경기도,의정부시,*******,37,127,13,D,2023-02-20 21:00:15,2023-02-20 21:24:55,83,96,90,33,2434,0,33,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-20 21:14:16,KRPPKCS0070,KRPPKCP0564,41,210,경기도,광명시,**** ******,37,126,13,D,2023-02-20 21:07:17,2023-02-20 21:18:31,51,66,60,18,1123,0,18,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-20 21:14:16,KRPPKCS0008,KRPPKCP0057,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-02-20 21:04:17,2023-02-20 21:47:58,69,99,76,48,0,0,48,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-20 21:14:16,KRPPKCS0040,KRPPKCP0924,48,330,경상남도,양산시,**** *****,35,129,13,D,2023-02-20 20:41:13,2023-02-20 21:19:52,76,100,96,72,0,0,72,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-20 21:14:16,KRPPKCS0012,KRPPKCP0087,41,171,경기도,안양시,******* *****,37,126,13,D,2023-02-20 20:59:17,2023-02-20 21:18:19,90,99,97,31,1911,0,31,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-20 21:14:16,KRPPKCS0008,KRPPKCP0058,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-02-20 21:11:17,2023-02-20 21:59:03,56,95,58,51,0,0,51,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-20 21:14:16,KRPPKCS0070,KRPPKCP0858,41,210,경기도,광명시,**** ******,37,126,13,D,2023-02-20 21:07:17,2023-02-20 21:18:31,51,66,60,18,1123,0,18,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-20 21:14:17,KRPPKCS0067,KRPPKCP0507,41,480,경기도,파주시,**** *******,37,126,13,D,2023-02-20 20:45:16,2023-02-20 21:32:07,62,100,86,59,0,0,59,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-20 21:14:17,KRPPKCS0084,KRPPKCP0643,41,590,경기도,화성시,*******,37,126,13,D,2023-02-20 20:16:15,2023-02-20 21:34:36,66,100,91,119,0,0,119,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-20 21:14:17,KRPPKCS0075,KRPPKCP0601,11,260,서울특별시,중랑구,********,37,127,13,D,2023-02-20 21:14:17,2023-02-20 21:55:46,61,88,95,62,0,0,62,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-20 21:14:17,KRPPKCS0045,KRPPKCP0289,26,710,부산광역시,기장군,**** *****,35,129,13,D,2023-02-20 20:52:58,2023-02-20 21:45:34,72,100,84,80,0,0,80,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
