충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-01-28 08:19:31,KRPPKCS0103,KRPPKCP0744,11,500,서울특별시,강서구,**** ***,37,126,13,D,2023-01-28 08:06:51,2023-01-28 08:43:56,84,100,87,62,0,0,62,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:32,KRPPKCS0063,KRPPKCP0454,48,250,경상남도,김해시,**** ***,35,128,13,D,2023-01-28 08:16:33,2023-01-28 08:57:24,47,97,50,55,0,0,55,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:32,KRPPKCS0001,KRPPKCP0007,41,117,경기도,수원시,**** ***** *** ***,37,127,13,D,2023-01-28 08:07:33,2023-01-28 08:40:34,54,94,69,45,0,0,45,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:33,KRPPKCS0082,KRPPKCP0633,27,290,대구광역시,달서구,**** ***,35,128,13,D,2023-01-28 08:18:35,2023-01-28 08:33:30,77,97,79,24,1530,0,24,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:33,KRPPKCS0063,KRPPKCP0455,48,250,경상남도,김해시,**** ***,35,128,13,D,2023-01-28 08:03:33,2023-01-28 08:21:36,85,94,93,17,1818,0,17,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:35,KRPPKCS0001,KRPPKCP0005,41,117,경기도,수원시,**** ***** *** ***,37,127,13,D,2023-01-28 07:26:32,2023-01-28 08:20:45,64,92,91,44,0,27,17,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:38,KRPPKCS0042,KRPPKCP0265,26,230,부산광역시,부산진구,**** ***,35,129,13,D,2023-01-28 08:18:39,2023-01-28 08:43:12,80,95,81,20,2510,0,20,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:40,KRPPKCS0042,KRPPKCP0264,26,230,부산광역시,부산진구,**** ***,35,129,13,D,2023-01-28 07:41:54,2023-01-28 08:26:23,34,67,62,62,0,25,36,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:41,KRPPKCS0063,KRPPKCP0453,48,250,경상남도,김해시,**** ***,35,128,13,D,2023-01-28 08:10:42,2023-01-28 08:47:54,74,96,78,40,0,0,40,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:43,KRPPKCS0103,KRPPKCP0745,11,500,서울특별시,강서구,**** ***,37,126,13,D,2023-01-28 07:46:42,2023-01-28 08:27:51,75,100,98,62,0,20,41,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:43,KRPPKCS0057,KRPPKCP0444,50,110,제주특별자치도,제주시,**** **,33,126,13,D,2023-01-28 08:07:30,2023-01-28 08:45:06,78,97,82,61,0,0,61,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:44,KRPPKCS0047,KRPPKCP0303,26,200,부산광역시,영도구,**** ***,35,129,13,D,2023-01-28 08:19:44,2023-01-28 08:40:31,71,84,91,37,2120,0,37,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:45,KRPPKCS0042,KRPPKCP0268,26,230,부산광역시,부산진구,**** ***,35,129,13,D,2023-01-28 08:05:45,2023-01-28 08:46:51,61,88,70,40,0,0,40,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:45,KRPPKCS0047,KRPPKCP0303,26,200,부산광역시,영도구,**** ***,35,129,13,D,2023-01-28 08:19:44,2023-01-28 08:40:31,71,84,71,37,2120,0,37,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-28 08:19:46,KRPPKCS0001,KRPPKCP0008,41,117,경기도,수원시,**** ***** *** ***,37,127,13,D,2023-01-28 07:55:46,2023-01-28 08:39:46,68,95,76,38,0,3,34,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
