충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-01-12 16:16:38,KRPPKCS0047,KRPPKCP0301,26,200,부산광역시,영도구,**** ***,35,129,13,D,2023-01-12 16:01:39,2023-01-12 16:19:28,89,100,97,30,1811,0,0,30,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:16:39,KRPPKCS0023,KRPPKCP0169,28,710,인천광역시,강화군,**** **********,37,126,13,D,2023-01-12 16:12:40,2023-01-12 16:31:38,77,100,82,35,1913,0,0,35,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:16:50,KRPPKCS0063,KRPPKCP0454,48,250,경상남도,김해시,**** ***,35,128,13,D,2023-01-12 16:12:51,2023-01-12 16:29:04,84,98,87,23,1623,0,0,23,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:16:52,KRPPKCS0072,KRPPKCP0586,41,570,경기도,김포시,**** *****,37,126,13,D,2023-01-12 16:10:53,2023-01-12 16:39:01,78,100,85,33,2821,0,0,33,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:16:55,KRPPKCS0082,KRPPKCP0633,27,290,대구광역시,달서구,**** ***,35,128,13,D,2023-01-12 16:10:56,2023-01-12 16:17:27,89,96,95,8,653,0,0,8,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:16:56,KRPPKCS0042,KRPPKCP0263,26,230,부산광역시,부산진구,**** ***,35,129,13,D,2023-01-12 16:16:27,2023-01-12 16:38:23,81,96,82,25,2218,0,0,25,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:16:57,KRPPKCS0022,KRPPKCP0163,41,570,경기도,김포시,**** *****,37,126,13,D,2023-01-12 14:33:22,2023-01-12 16:30:14,36,93,92,184,0,0,137,47,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:16:57,KRPPKCS0103,KRPPKCP0742,11,500,서울특별시,강서구,**** ***,37,126,13,D,2023-01-12 15:59:57,2023-01-12 16:38:12,72,99,88,49,0,0,0,49,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:16:59,KRPPKCS0072,KRPPKCP0583,41,570,경기도,김포시,**** *****,37,126,13,D,2023-01-12 15:54:58,2023-01-12 16:18:55,76,99,98,35,2409,0,7,28,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:11,KRPPKCS0063,KRPPKCP0454,48,250,경상남도,김해시,**** ***,35,128,13,D,2023-01-12 16:13:12,2023-01-12 16:29:07,84,98,87,23,1606,0,0,23,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:27,KRPPKCS0042,KRPPKCP0263,26,230,부산광역시,부산진구,**** ***,35,129,13,D,2023-01-12 16:16:27,2023-01-12 16:38:23,81,96,82,25,2218,0,0,25,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:27,KRPPKCS0022,KRPPKCP0163,41,570,경기도,김포시,**** *****,37,126,13,D,2023-01-12 14:33:22,2023-01-12 16:30:14,36,93,92,184,0,0,137,47,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:28,KRPPKCS0042,KRPPKCP0265,26,230,부산광역시,부산진구,**** ***,35,129,13,D,2023-01-12 16:11:24,2023-01-12 16:29:17,71,87,75,24,1813,0,0,24,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:29,KRPPKCS0072,KRPPKCP0586,41,570,경기도,김포시,**** *****,37,126,13,D,2023-01-12 16:10:30,2023-01-12 16:38:56,78,99,86,33,2838,0,0,33,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:31,KRPPKCS0023,KRPPKCP0167,28,710,인천광역시,강화군,**** **********,37,126,13,D,2023-01-12 15:52:36,2023-01-12 16:29:19,55,99,89,61,0,0,12,48,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:32,KRPPKCS0023,KRPPKCP0167,28,710,인천광역시,강화군,**** **********,37,126,13,D,2023-01-12 15:52:31,2023-01-12 16:29:21,55,99,89,62,0,0,13,48,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:32,KRPPKCS0082,KRPPKCP0633,27,290,대구광역시,달서구,**** ***,35,128,13,D,2023-01-12 16:11:33,2023-01-12 16:20:10,89,98,96,12,858,0,0,12,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:33,KRPPKCS0103,KRPPKCP0742,11,500,서울특별시,강서구,**** ***,37,126,13,D,2023-01-12 15:59:33,2023-01-12 16:38:19,72,99,88,49,0,0,0,48,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:34,KRPPKCS0022,KRPPKCP0164,41,570,경기도,김포시,**** *****,37,126,13,D,2023-01-12 16:10:36,2023-01-12 16:22:54,86,100,95,21,1232,0,0,21,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:35,KRPPKCS0072,KRPPKCP0583,41,570,경기도,김포시,**** *****,37,126,13,D,2023-01-12 15:54:35,2023-01-12 16:18:55,76,99,98,36,2432,0,8,28,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:38,KRPPKCS0047,KRPPKCP0301,26,200,부산광역시,영도구,**** ***,35,129,13,D,2023-01-12 16:01:39,2023-01-12 16:19:28,89,100,98,30,1811,0,0,30,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:39,KRPPKCS0023,KRPPKCP0169,28,710,인천광역시,강화군,**** **********,37,126,13,D,2023-01-12 16:12:40,2023-01-12 16:31:38,77,100,84,35,1913,0,0,35,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:50,KRPPKCS0063,KRPPKCP0454,48,250,경상남도,김해시,**** ***,35,128,13,D,2023-01-12 16:12:51,2023-01-12 16:29:04,84,98,88,23,1623,0,0,23,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:52,KRPPKCS0082,KRPPKCP0633,27,290,대구광역시,달서구,**** ***,35,128,13,D,2023-01-12 16:10:56,2023-01-12 16:17:27,89,96,96,8,653,0,0,8,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-12 16:17:52,KRPPKCS0072,KRPPKCP0586,41,570,경기도,김포시,**** *****,37,126,13,D,2023-01-12 16:10:53,2023-01-12 16:39:01,78,100,86,33,2821,0,0,33,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
