충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-02-23 17:09:25,KRPPKCS0068,KRPPKCP0516,41,173,경기도,안양시,******* *****,37,126,13,D,2023-02-23 16:51:26,2023-02-23 17:16:41,86,100,96,22,2525,0,0,22,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:25,KRPPKCS0064,KRPPKCP0464,41,117,경기도,수원시,**** ***,37,127,13,D,2023-02-23 17:09:25,2023-02-23 17:31:22,29,48,90,29,2206,0,0,29,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:25,KRPPKCS0040,KRPPKCP0924,48,330,경상남도,양산시,**** *****,35,129,13,D,2023-02-23 16:32:15,2023-02-23 17:12:01,69,100,98,50,0,0,0,50,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:25,KRPPKCS0015,KRPPKCP0105,11,470,서울특별시,양천구,**** *******,37,126,13,D,2023-02-23 17:02:26,2023-02-23 17:32:07,81,100,86,47,0,0,0,47,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:27,KRPPKCS0041,KRPPKCP0919,48,330,경상남도,양산시,**** *****,35,129,13,D,2023-02-23 17:02:28,2023-02-23 17:41:22,59,96,65,53,0,0,0,53,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:27,KRPPKCS0069,KRPPKCP0527,41,171,경기도,안양시,******* ******,37,126,13,D,2023-02-23 17:09:27,2023-02-23 17:41:18,78,98,83,31,0,0,0,31,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:27,KRPPKCS0064,KRPPKCP0464,41,117,경기도,수원시,**** ***,37,127,13,D,2023-02-23 17:09:25,2023-02-23 17:31:22,29,48,29,29,2206,0,0,29,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:28,KRPPKCS0064,KRPPKCP0464,41,117,경기도,수원시,**** ***,37,127,13,D,2023-02-23 17:09:25,2023-02-23 17:31:22,29,48,29,29,2206,0,0,29,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:28,KRPPKCS0074,KRPPKCP0594,11,620,서울특별시,관악구,**** *****,37,126,13,D,2023-02-23 17:04:32,2023-02-23 17:26:17,49,76,56,39,2208,0,0,39,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:28,KRPPKCS0117,KRPPKCP0822,48,170,경상남도,진주시,****** ***,35,128,13,D,2023-02-23 16:44:28,2023-02-23 17:14:02,45,79,73,52,0,0,0,52,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:28,KRPPKCS0108,KRPPKCP0772,11,710,서울특별시,강서구,**** ***,37,126,13,D,2023-02-23 17:02:29,2023-02-23 17:19:52,85,95,88,31,1733,0,0,31,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:28,KRPPKCS0034,KRPPKCP0212,44,133,충청남도,천안시,**** ***,36,127,13,D,2023-02-23 16:27:27,2023-02-23 17:10:35,67,95,94,69,0,0,0,69,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:28,KRPPKCS0016,KRPPKCP0115,41,370,경기도,오산시,**** **** *****,37,127,13,D,2023-02-23 17:09:28,2023-02-23 17:39:05,54,82,85,45,0,0,0,45,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:29,KRPPKCS0052,KRPPKCP0330,48,123,경상남도,창원시,***** *****,35,128,13,D,2023-02-23 16:59:29,2023-02-23 17:21:43,79,95,87,25,2227,0,0,25,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:29,KRPPKCS0069,KRPPKCP0527,41,171,경기도,안양시,******* ******,37,126,13,D,2023-02-23 17:09:27,2023-02-23 17:41:18,78,98,78,31,0,0,0,31,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-23 17:09:29,KRPPKCS0018,KRPPKCP0125,11,545,서울특별시,금천구,**** *****,37,126,13,D,2023-02-23 17:03:30,2023-02-23 17:45:00,60,94,64,47,0,0,0,47,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
