충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-01-13 18:15:36,KRPPKCS0080,KRPPKCP0629,41,190,경기도,부천시,**** *****,37,126,13,D,2023-01-13 17:32:35,2023-01-13 18:27:39,50,100,93,78,0,0,0,78,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-13 18:15:41,KRPPKCS0072,KRPPKCP0583,41,570,경기도,김포시,**** *****,37,126,13,D,2023-01-13 17:32:40,2023-01-13 18:50:18,30,64,59,50,0,0,0,50,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-13 18:15:43,KRPPKCS0103,KRPPKCP0744,11,500,서울특별시,강서구,**** ***,37,126,13,D,2023-01-13 17:56:43,2023-01-13 18:21:31,72,85,81,44,2501,0,0,44,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-13 18:15:44,KRPPKCS0072,KRPPKCP0586,41,570,경기도,김포시,**** *****,37,126,13,D,2023-01-13 18:04:45,2023-01-13 18:30:07,75,98,88,35,2535,0,0,35,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-13 18:15:45,KRPPKCS0023,KRPPKCP0169,28,710,인천광역시,강화군,**** **********,37,126,13,D,2023-01-13 18:07:46,2023-01-13 18:41:02,60,100,71,61,0,0,0,61,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-13 18:15:46,KRPPKCS0001,KRPPKCP0001,41,117,경기도,수원시,**** ***** *** ***,37,127,13,D,2023-01-13 18:14:47,2023-01-13 18:21:46,59,65,60,10,707,0,0,10,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-13 18:15:47,KRPPKCS0063,KRPPKCP0453,48,250,경상남도,김해시,**** ***,35,128,13,D,2023-01-13 18:03:16,2023-01-13 18:15:33,92,100,100,22,1229,0,0,22,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-13 18:15:48,KRPPKCS0063,KRPPKCP0453,48,250,경상남도,김해시,**** ***,35,128,13,D,2023-01-13 18:03:16,2023-01-13 18:15:33,92,100,100,22,1229,0,0,22,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-13 18:15:49,KRPPKCS0047,KRPPKCP0300,26,200,부산광역시,영도구,**** ***,35,129,13,D,2023-01-13 18:03:49,2023-01-13 18:29:58,78,94,85,50,2632,0,0,50,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-01-13 18:15:49,KRPPKCS0057,KRPPKCP0444,50,110,제주특별자치도,제주시,**** **,33,126,13,D,2023-01-13 18:15:49,2023-01-13 18:50:00,79,100,92,61,0,0,0,61,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
