충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-03-19 16:54:21,KRPPKCS0023,KRPPKCP0167,28,710,인천광역시,강화군,**** **********,37,126,13,D,2023-03-19 16:49:27,2023-03-19 17:17:39,43,83,50,52,2817,52,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:22,KRPPKCS0011,KRPPKCP0081,41,210,경기도,광명시,**** ******,37,126,13,D,2023-03-19 16:54:21,2023-03-19 17:03:44,85,95,85,13,926,13,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:22,KRPPKCS0041,KRPPKCP0907,48,330,경상남도,양산시,**** *****,35,129,13,D,2023-03-19 16:38:22,2023-03-19 17:18:19,81,100,88,56,0,56,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:22,KRPPKCS0051,KRPPKCP0321,48,123,경상남도,창원시,***** *****,35,128,13,D,2023-03-19 16:44:23,2023-03-19 17:20:57,77,100,82,68,0,68,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:22,KRPPKCS0042,KRPPKCP0261,26,230,부산광역시,부산진구,**** ***,35,129,13,D,2023-03-19 16:24:25,2023-03-19 16:56:17,78,100,99,40,0,40,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:22,KRPPKCS0067,KRPPKCP0508,41,480,경기도,파주시,**** *******,37,126,13,D,2023-03-19 16:34:22,2023-03-19 17:03:06,72,99,94,40,2846,40,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:23,KRPPKCS0020,KRPPKCP0150,41,210,경기도,광명시,**** *****,37,126,13,D,2023-03-19 16:54:23,2023-03-19 17:17:08,85,98,98,38,2250,38,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:23,KRPPKCS0023,KRPPKCP0167,28,710,인천광역시,강화군,**** **********,37,126,13,D,2023-03-19 16:49:22,2023-03-19 17:17:40,43,83,50,53,2819,53,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:23,KRPPKCS0074,KRPPKCP0594,11,620,서울특별시,관악구,**** *****,37,126,13,D,2023-03-19 16:54:18,2023-03-19 17:24:41,56,97,56,31,0,31,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:24,KRPPKCS0042,KRPPKCP0263,26,230,부산광역시,부산진구,**** ***,35,129,13,D,2023-03-19 16:48:44,2023-03-19 17:16:14,78,97,82,35,2729,35,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:24,KRPPKCS0004,KRPPKCP0024,11,170,서울특별시,용산구,**** ** *****,37,126,13,D,2023-03-19 16:28:25,2023-03-19 16:55:32,73,95,94,49,2709,49,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:24,KRPPKCS0041,KRPPKCP0906,48,330,경상남도,양산시,**** *****,35,129,13,D,2023-03-19 16:13:37,2023-03-19 16:56:52,41,87,85,66,0,66,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:24,KRPPKCS0020,KRPPKCP0150,41,210,경기도,광명시,**** *****,37,126,13,D,2023-03-19 16:54:23,2023-03-19 17:17:08,85,98,85,38,2250,38,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:24,KRPPKCS0007,KRPPKCP0499,41,285,경기도,고양시,**** *****,37,126,13,D,2023-03-19 16:33:23,2023-03-19 16:57:10,89,100,99,23,2348,23,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:24,KRPPKCS0011,KRPPKCP0081,41,210,경기도,광명시,**** ******,37,126,13,D,2023-03-19 16:54:21,2023-03-19 17:03:44,85,95,85,13,926,13,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:25,KRPPKCS0057,KRPPKCP0445,50,110,제주특별자치도,제주시,**** **,33,126,13,D,2023-03-19 16:42:12,2023-03-19 17:12:43,84,100,89,50,0,50,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:25,KRPPKCS0008,KRPPKCP0044,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-19 16:27:24,2023-03-19 17:34:44,74,99,84,71,0,71,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:26,KRPPKCS0011,KRPPKCP0082,41,210,경기도,광명시,**** ******,37,126,13,D,2023-03-19 16:36:27,2023-03-19 17:00:37,89,100,98,24,2413,24,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:26,KRPPKCS0020,KRPPKCP0150,41,210,경기도,광명시,**** *****,37,126,13,D,2023-03-19 16:54:23,2023-03-19 17:17:08,85,98,85,38,2250,38,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:26,KRPPKCS0008,KRPPKCP0053,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-19 16:30:26,2023-03-19 17:06:42,76,99,92,41,0,41,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:26,KRPPKCS0052,KRPPKCP0331,48,123,경상남도,창원시,***** *****,35,128,13,D,2023-03-19 16:36:28,2023-03-19 17:00:46,62,94,87,37,2421,37,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:26,KRPPKCS0062,KRPPKCP0449,41,190,경기도,부천시,**** ***,37,126,13,D,2023-03-19 16:48:26,2023-03-19 17:13:32,67,67,56,40,2506,40,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:27,KRPPKCS0016,KRPPKCP0112,41,370,경기도,오산시,**** **** *****,37,127,13,D,2023-03-19 16:41:28,2023-03-19 17:08:59,77,90,82,44,2734,44,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:27,KRPPKCS0049,KRPPKCP0314,26,230,부산광역시,부산진구,**** *****,35,129,13,D,2023-03-19 16:43:28,2023-03-19 17:02:22,85,100,95,25,1854,25,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:27,KRPPKCS0018,KRPPKCP0127,11,545,서울특별시,금천구,**** *****,37,126,13,D,2023-03-19 16:37:27,2023-03-19 16:55:21,89,100,99,19,1753,19,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:28,KRPPKCS0105,KRPPKCP0763,41,220,경기도,평택시,**** ******,37,127,13,D,2023-03-19 16:35:28,2023-03-19 17:01:09,78,100,96,36,2543,36,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:28,KRPPKCS0121,KRPPKCP0835,47,230,경상북도,영천시,**** *****,35,128,13,D,2023-03-19 16:44:29,2023-03-19 17:20:32,62,99,73,54,0,54,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:29,KRPPKCS0032,KRPPKCP0207,44,200,충청남도,아산시,**** *************,36,127,13,D,2023-03-19 16:06:51,2023-03-19 16:58:26,63,86,84,66,0,66,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:29,KRPPKCS0001,KRPPKCP0001,41,117,경기도,수원시,**** ***** *** ***,37,127,13,D,2023-03-19 16:43:30,2023-03-19 16:58:20,47,62,57,22,1452,22,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:29,KRPPKCS0044,KRPPKCP0281,26,500,부산광역시,수영구,**** ***,35,129,13,D,2023-03-19 16:24:29,2023-03-19 16:59:28,75,98,94,67,0,67,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:29,KRPPKCS0072,KRPPKCP0586,41,570,경기도,김포시,**** *****,37,126,13,D,2023-03-19 16:53:30,2023-03-19 17:21:23,78,99,79,33,2755,33,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:30,KRPPKCS0008,KRPPKCP0045,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-19 16:51:31,2023-03-19 17:28:19,81,99,83,58,0,58,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:30,KRPPKCS0068,KRPPKCP0517,41,173,경기도,안양시,******* *****,37,126,13,D,2023-03-19 16:40:31,2023-03-19 17:04:01,86,100,94,42,2332,42,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:30,KRPPKCS0069,KRPPKCP0525,41,171,경기도,안양시,******* ******,37,126,13,D,2023-03-19 16:44:31,2023-03-19 17:02:37,85,100,95,23,1809,23,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:31,KRPPKCS0123,KRPPKCP0954,28,260,인천광역시,서구,****** ***,37,126,13,D,2023-03-19 16:33:03,2023-03-19 17:00:03,81,92,90,40,2658,40,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:31,KRPPKCS0123,KRPPKCP0956,28,260,인천광역시,서구,****** ***,37,126,13,D,2023-03-19 16:53:26,2023-03-19 17:24:22,81,99,82,28,0,28,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:31,KRPPKCS0028,KRPPKCP0197,28,185,인천광역시,연수구,**** ******* ,37,126,13,D,2023-03-19 16:38:31,2023-03-19 16:56:03,91,100,99,16,1735,16,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:32,KRPPKCS0123,KRPPKCP0956,28,260,인천광역시,서구,****** ***,37,126,13,D,2023-03-19 16:53:26,2023-03-19 17:24:22,81,99,82,28,0,28,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-19 16:54:32,KRPPKCS0094,KRPPKCP0700,11,650,서울특별시,서초구,**** ***,37,127,13,D,2023-03-19 16:18:26,2023-03-19 16:56:58,74,95,93,53,0,53,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
