충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-03-24 20:24:01,KRPPKCS0045,KRPPKCP0286,26,710,부산광역시,기장군,**** *****,35,129,13,D,2023-03-24 19:54:33,2023-03-24 20:39:25,68,100,91,51,0,0,51,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:02,KRPPKCS0008,KRPPKCP0051,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-24 20:02:01,2023-03-24 20:36:48,56,90,81,42,0,0,42,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:03,KRPPKCS0090,KRPPKCP0664,41,450,경기도,하남시,*******,37,127,13,D,2023-03-24 20:18:36,2023-03-24 20:41:31,76,94,78,33,2252,0,33,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:04,KRPPKCS0087,KRPPKCP0655,41,150,경기도,의정부시,*******,37,127,13,D,2023-03-24 20:04:03,2023-03-24 20:24:39,86,95,94,31,2032,0,31,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:04,KRPPKCS0008,KRPPKCP0052,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-24 20:00:04,2023-03-24 20:33:21,54,91,85,50,0,0,50,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:05,KRPPKCS0066,KRPPKCP0500,41,480,경기도,파주시,**** *******,37,126,13,D,2023-03-24 20:19:06,2023-03-24 21:02:47,68,100,72,63,0,0,63,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:06,KRPPKCS0113,KRPPKCP0794,48,125,경상남도,창원시,**** ***,35,128,13,D,2023-03-24 20:15:07,2023-03-24 20:30:49,70,94,85,24,1543,0,24,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:06,KRPPKCS0061,KRPPKCP0379,41,650,경기도,포천시,**** ***,37,127,13,D,2023-03-24 20:24:06,2023-03-24 20:44:35,61,85,70,30,2035,0,30,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:07,KRPPKCS0082,KRPPKCP0633,27,290,대구광역시,달서구,**** ***,35,128,13,D,2023-03-24 20:19:08,2023-03-24 20:30:01,88,97,92,20,1056,0,20,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:07,KRPPKCS0008,KRPPKCP0055,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-24 20:04:07,2023-03-24 20:25:42,64,99,98,31,2137,0,31,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:07,KRPPKCS0115,KRPPKCP0815,48,125,경상남도,창원시,**** ***,35,128,13,D,2023-03-24 20:08:07,2023-03-24 20:27:44,85,96,94,18,1941,0,18,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:08,KRPPKCS0008,KRPPKCP0062,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-24 20:16:09,2023-03-24 20:33:35,84,99,92,24,1728,0,24,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:08,KRPPKCS0061,KRPPKCP0379,41,650,경기도,포천시,**** ***,37,127,13,D,2023-03-24 20:24:06,2023-03-24 20:44:35,61,85,61,30,2035,0,30,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:08,KRPPKCS0040,KRPPKCP0923,48,330,경상남도,양산시,**** *****,35,129,13,D,2023-03-24 20:14:51,2023-03-24 20:39:34,47,78,43,46,2444,0,46,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:08,KRPPKCS0045,KRPPKCP0287,26,710,부산광역시,기장군,**** *****,35,129,13,D,2023-03-24 20:11:58,2023-03-24 20:37:06,66,89,78,35,2511,0,35,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:09,KRPPKCS0087,KRPPKCP0653,41,150,경기도,의정부시,*******,37,127,13,D,2023-03-24 20:24:09,2023-03-24 21:10:37,78,100,100,70,0,0,70,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:09,KRPPKCS0041,KRPPKCP0913,48,330,경상남도,양산시,**** *****,35,129,13,D,2023-03-24 20:11:10,2023-03-24 20:39:07,53,79,63,47,2803,0,47,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:09,KRPPKCS0018,KRPPKCP0123,11,545,서울특별시,금천구,**** *****,37,126,13,D,2023-03-24 20:14:10,2023-03-24 20:26:04,86,95,93,15,1203,0,15,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:09,KRPPKCS0061,KRPPKCP0379,41,650,경기도,포천시,**** ***,37,127,13,D,2023-03-24 20:24:06,2023-03-24 20:44:35,61,85,61,30,2035,0,30,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:10,KRPPKCS0012,KRPPKCP0093,41,171,경기도,안양시,******* *****,37,126,13,D,2023-03-24 20:14:11,2023-03-24 20:26:55,93,100,98,14,1249,0,14,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:10,KRPPKCS0068,KRPPKCP0515,41,173,경기도,안양시,******* *****,37,126,13,D,2023-03-24 20:09:10,2023-03-24 20:38:30,74,100,90,40,0,0,40,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:10,KRPPKCS0057,KRPPKCP0443,50,110,제주특별자치도,제주시,**** **,33,126,13,D,2023-03-24 20:02:47,2023-03-24 20:41:27,78,100,91,64,0,0,64,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:10,KRPPKCS0087,KRPPKCP0653,41,150,경기도,의정부시,*******,37,127,13,D,2023-03-24 20:24:09,2023-03-24 21:10:37,78,100,78,70,0,0,70,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:11,KRPPKCS0090,KRPPKCP0664,41,450,경기도,하남시,*******,37,127,13,D,2023-03-24 20:18:42,2023-03-24 20:41:32,76,94,78,33,2251,0,33,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:11,KRPPKCS0007,KRPPKCP0042,41,285,경기도,고양시,**** *****,37,126,13,D,2023-03-24 20:08:12,2023-03-24 20:31:18,89,100,99,24,2311,0,24,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:12,KRPPKCS0105,KRPPKCP0759,41,220,경기도,평택시,**** ******,37,127,13,D,2023-03-24 20:22:13,2023-03-24 20:47:31,74,95,75,35,2521,0,35,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:12,KRPPKCS0044,KRPPKCP0278,26,500,부산광역시,수영구,**** ***,35,129,13,D,2023-03-24 20:09:59,2023-03-24 20:26:24,83,94,92,17,1633,0,17,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:12,KRPPKCS0087,KRPPKCP0653,41,150,경기도,의정부시,*******,37,127,13,D,2023-03-24 20:24:09,2023-03-24 21:10:37,78,100,78,70,0,0,70,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:12,KRPPKCS0032,KRPPKCP0207,44,200,충청남도,아산시,**** *************,36,127,13,D,2023-03-24 20:16:12,2023-03-24 21:07:20,72,100,77,73,0,0,73,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:12,KRPPKCS0108,KRPPKCP0773,11,710,서울특별시,강서구,**** ***,37,126,13,D,2023-03-24 20:24:12,2023-03-24 20:36:26,88,95,95,22,1217,0,22,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:13,KRPPKCS0015,KRPPKCP0104,11,470,서울특별시,양천구,**** *******,37,126,13,D,2023-03-24 20:23:15,2023-03-24 20:47:39,85,100,86,38,2429,0,38,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:13,KRPPKCS0032,KRPPKCP0207,44,200,충청남도,아산시,**** *************,36,127,13,D,2023-03-24 20:16:12,2023-03-24 21:07:20,72,100,77,73,0,0,73,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:13,KRPPKCS0006,KRPPKCP0038,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-24 20:13:15,2023-03-24 20:35:34,65,86,77,30,2207,0,30,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:13,KRPPKCS0123,KRPPKCP0956,28,260,인천광역시,서구,****** ***,37,126,13,D,2023-03-24 20:13:15,2023-03-24 20:27:54,82,94,91,22,1428,0,22,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:13,KRPPKCS0108,KRPPKCP0773,11,710,서울특별시,강서구,**** ***,37,126,13,D,2023-03-24 20:24:12,2023-03-24 20:36:26,88,95,88,22,1217,0,22,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:13,KRPPKCS0073,KRPPKCP0589,11,620,서울특별시,관악구,**** *****,37,126,13,D,2023-03-24 20:07:16,2023-03-24 20:26:04,83,100,99,24,1859,0,24,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:14,KRPPKCS0123,KRPPKCP0842,28,260,인천광역시,서구,****** ***,37,126,13,D,2023-03-24 20:24:14,2023-03-24 20:45:35,79,100,94,27,2113,0,27,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:14,KRPPKCS0090,KRPPKCP0668,41,450,경기도,하남시,*******,37,127,13,D,2023-03-24 20:24:14,2023-03-24 20:50:12,43,67,90,39,2555,0,39,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:14,KRPPKCS0008,KRPPKCP0059,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-24 20:17:15,2023-03-24 20:57:07,58,93,64,45,0,0,45,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:14,KRPPKCS0023,KRPPKCP0168,28,710,인천광역시,강화군,**** **********,37,126,13,D,2023-03-24 20:13:16,2023-03-24 20:50:50,52,100,67,73,0,0,73,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:15,KRPPKCS0044,KRPPKCP0279,26,500,부산광역시,수영구,**** ***,35,129,13,D,2023-03-24 20:23:16,2023-03-24 21:14:12,69,100,69,87,0,0,87,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:15,KRPPKCS0108,KRPPKCP0773,11,710,서울특별시,강서구,**** ***,37,126,13,D,2023-03-24 20:24:12,2023-03-24 20:36:26,88,95,88,22,1217,0,22,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:15,KRPPKCS0071,KRPPKCP0582,41,480,경기도,파주시,**** ***,37,126,13,D,2023-03-24 20:19:16,2023-03-24 20:27:15,64,73,69,14,804,0,14,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:15,KRPPKCS0115,KRPPKCP0812,48,125,경상남도,창원시,**** ***,35,128,13,D,2023-03-24 20:17:16,2023-03-24 20:55:19,74,99,79,37,0,0,37,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:15,KRPPKCS0072,KRPPKCP0585,41,570,경기도,김포시,**** *****,37,126,13,D,2023-03-24 20:03:42,2023-03-24 20:32:15,78,98,96,37,2839,0,37,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:15,KRPPKCS0103,KRPPKCP0743,11,500,서울특별시,강서구,**** ***,37,126,13,D,2023-03-24 20:21:19,2023-03-24 20:45:37,90,100,93,34,2425,0,34,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:16,KRPPKCS0007,KRPPKCP0499,41,285,경기도,고양시,**** *****,37,126,13,D,2023-03-24 20:21:18,2023-03-24 20:46:44,86,100,90,27,2529,0,27,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-24 20:24:16,KRPPKCS0123,KRPPKCP0842,28,260,인천광역시,서구,****** ***,37,126,13,D,2023-03-24 20:24:14,2023-03-24 20:45:35,79,100,79,27,2113,0,27,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
