충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-03-20 17:46:21,KRPPKCS0012,KRPPKCP0093,41,171,경기도,안양시,******* *****,37,126,13,D,2023-03-20 17:41:22,2023-03-20 18:03:41,55,68,57,25,2221,0,4,21,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:22,KRPPKCS0066,KRPPKCP0501,41,480,경기도,파주시,**** *******,37,126,13,D,2023-03-20 17:23:30,2023-03-20 17:54:30,59,94,87,50,0,0,0,50,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:22,KRPPKCS0094,KRPPKCP0700,11,650,서울특별시,서초구,**** ***,37,127,13,D,2023-03-20 17:16:12,2023-03-20 17:46:27,70,95,94,52,0,0,0,52,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:22,KRPPKCS0006,KRPPKCP0875,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-20 17:41:00,2023-03-20 17:50:03,85,95,90,13,858,0,0,13,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:22,KRPPKCS0006,KRPPKCP0034,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-20 17:40:08,2023-03-20 17:53:32,81,95,90,15,1330,0,0,15,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:22,KRPPKCS0008,KRPPKCP0061,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-20 17:28:22,2023-03-20 17:59:38,76,99,91,36,0,0,0,36,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:22,KRPPKCS0006,KRPPKCP0036,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-20 17:33:50,2023-03-20 17:52:43,83,95,90,19,1848,0,0,19,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:22,KRPPKCS0021,KRPPKCP0159,41,390,경기도,시흥시,**** *****,37,126,13,D,2023-03-20 17:30:22,2023-03-20 17:58:11,68,88,79,53,2752,0,0,53,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:22,KRPPKCS0123,KRPPKCP0843,28,260,인천광역시,서구,****** ***,37,126,13,D,2023-03-20 17:30:07,2023-03-20 17:46:36,76,92,92,22,1632,0,0,22,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:22,KRPPKCS0071,KRPPKCP0579,41,480,경기도,파주시,**** ***,37,126,13,D,2023-03-20 17:45:23,2023-03-20 18:01:27,46,67,47,27,1607,0,2,25,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:22,KRPPKCS0006,KRPPKCP0037,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-20 17:28:05,2023-03-20 17:56:28,76,95,88,26,2817,0,0,26,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:23,KRPPKCS0006,KRPPKCP0037,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-20 17:28:05,2023-03-20 17:56:28,76,95,88,26,2817,0,0,26,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:23,KRPPKCS0028,KRPPKCP0559,28,185,인천광역시,연수구,**** ******* ,37,126,13,D,2023-03-20 17:46:18,2023-03-20 17:53:14,80,86,81,10,657,0,0,10,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:23,KRPPKCS0073,KRPPKCP0587,11,620,서울특별시,관악구,**** *****,37,126,13,D,2023-03-20 17:33:24,2023-03-20 17:49:42,84,100,99,10,1621,0,0,10,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:23,KRPPKCS0006,KRPPKCP0036,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-20 17:33:50,2023-03-20 17:52:43,83,95,90,19,1848,0,0,19,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:23,KRPPKCS0006,KRPPKCP0034,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-20 17:40:08,2023-03-20 17:53:32,81,95,90,15,1330,0,0,15,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:23,KRPPKCS0006,KRPPKCP0875,11,290,서울특별시,성북구,**** ***,37,126,13,D,2023-03-20 17:41:00,2023-03-20 17:50:03,85,95,90,13,858,0,0,13,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:23,KRPPKCS0123,KRPPKCP0843,28,260,인천광역시,서구,****** ***,37,126,13,D,2023-03-20 17:30:24,2023-03-20 17:46:36,76,92,92,22,1607,0,0,22,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:23,KRPPKCS0102,KRPPKCP0741,28,158,인천광역시,연수구,***** ***,37,126,13,D,2023-03-20 17:26:23,2023-03-20 18:20:33,50,100,74,76,0,0,28,47,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:23,KRPPKCS0066,KRPPKCP0501,41,480,경기도,파주시,**** *******,37,126,13,D,2023-03-20 17:23:05,2023-03-20 17:54:29,59,94,87,50,0,0,0,50,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:25,KRPPKCS0021,KRPPKCP0157,41,390,경기도,시흥시,**** *****,37,126,13,D,2023-03-20 17:42:26,2023-03-20 18:07:08,58,75,60,46,2445,0,13,33,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:25,KRPPKCS0072,KRPPKCP0586,41,570,경기도,김포시,**** *****,37,126,13,D,2023-03-20 17:35:26,2023-03-20 18:11:44,72,96,85,36,0,0,11,24,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:25,KRPPKCS0018,KRPPKCP0126,11,545,서울특별시,금천구,**** *****,37,126,13,D,2023-03-20 17:33:26,2023-03-20 18:04:41,77,100,92,26,0,0,3,22,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:25,KRPPKCS0016,KRPPKCP0112,41,370,경기도,오산시,**** **** *****,37,127,13,D,2023-03-20 17:32:25,2023-03-20 17:47:46,76,90,88,24,1523,0,0,24,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:25,KRPPKCS0020,KRPPKCP0154,41,210,경기도,광명시,**** *****,37,126,13,D,2023-03-20 17:44:26,2023-03-20 18:07:37,84,98,86,22,2311,0,7,15,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:27,KRPPKCS0004,KRPPKCP0021,11,170,서울특별시,용산구,**** ** *****,37,126,13,D,2023-03-20 17:34:28,2023-03-20 17:57:02,72,95,85,37,2237,0,0,37,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-20 17:46:27,KRPPKCS0113,KRPPKCP0797,48,125,경상남도,창원시,**** ***,35,128,13,D,2023-03-20 17:31:14,2023-03-20 17:46:19,87,100,100,20,1506,0,0,20,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
