충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-03-22 08:02:50,KRPPKCS0113,KRPPKCP0795,48,125,경상남도,창원시,**** ***,35,128,13,D,2023-03-22 07:45:25,2023-03-22 08:02:40,73,97,97,25,1715,21,3,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:50,KRPPKCS0027,KRPPKCP0547,28,260,인천광역시,서구,**** **** ***,37,126,13,D,2023-03-22 07:56:51,2023-03-22 08:10:09,90,100,96,18,1321,4,14,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:50,KRPPKCS0085,KRPPKCP0645,41,590,경기도,화성시,*******,37,127,13,D,2023-03-22 07:53:52,2023-03-22 08:02:54,89,95,95,7,903,4,2,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:50,KRPPKCS0045,KRPPKCP0287,26,710,부산광역시,기장군,**** *****,35,129,13,D,2023-03-22 07:46:36,2023-03-22 08:08:22,80,95,91,24,2149,15,9,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:50,KRPPKCS0049,KRPPKCP0312,26,230,부산광역시,부산진구,**** *****,35,129,13,D,2023-03-22 07:43:49,2023-03-22 08:02:35,83,95,95,19,1849,16,2,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:50,KRPPKCS0117,KRPPKCP0823,48,170,경상남도,진주시,****** ***,35,128,13,D,2023-03-22 07:46:51,2023-03-22 08:23:55,44,87,61,65,0,23,42,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:51,KRPPKCS0008,KRPPKCP0058,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-22 07:51:52,2023-03-22 08:20:24,73,95,83,30,2838,8,21,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:51,KRPPKCS0015,KRPPKCP0106,11,470,서울특별시,양천구,**** *******,37,126,13,D,2023-03-22 07:49:51,2023-03-22 08:25:38,63,86,69,72,0,20,51,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:51,KRPPKCS0018,KRPPKCP0125,11,545,서울특별시,금천구,**** *****,37,126,13,D,2023-03-22 07:40:51,2023-03-22 08:03:50,86,99,98,24,2305,20,4,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:52,KRPPKCS0122,KRPPKCP0839,41,220,경기도,평택시,**** ***,37,127,13,D,2023-03-22 07:45:16,2023-03-22 08:02:46,90,100,100,31,1734,26,5,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:52,KRPPKCS0051,KRPPKCP0323,48,123,경상남도,창원시,***** *****,35,128,13,D,2023-03-22 07:48:52,2023-03-22 08:15:58,82,100,92,32,2707,13,19,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:53,KRPPKCS0008,KRPPKCP0050,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-22 07:59:54,2023-03-22 08:23:58,63,98,69,35,2411,0,35,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:53,KRPPKCS0032,KRPPKCP0207,44,200,충청남도,아산시,**** *************,36,127,13,D,2023-03-22 07:40:32,2023-03-22 08:09:28,79,100,96,51,2846,34,17,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:53,KRPPKCS0122,KRPPKCP0839,41,220,경기도,평택시,**** ***,37,127,13,D,2023-03-22 07:45:16,2023-03-22 08:02:46,90,100,100,31,1734,26,5,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:53,KRPPKCS0113,KRPPKCP0795,48,125,경상남도,창원시,**** ***,35,128,13,D,2023-03-22 07:45:02,2023-03-22 08:02:41,73,97,97,23,1740,20,3,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:54,KRPPKCS0008,KRPPKCP0060,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-22 07:48:54,2023-03-22 08:15:55,80,97,89,26,2707,10,15,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:54,KRPPKCS0008,KRPPKCP0057,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-22 07:53:55,2023-03-22 08:23:25,75,96,83,31,0,6,25,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:54,KRPPKCS0071,KRPPKCP0581,41,480,경기도,파주시,**** ***,37,126,13,D,2023-03-22 07:49:55,2023-03-22 08:26:21,59,95,68,53,0,14,38,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:54,KRPPKCS0113,KRPPKCP0795,48,125,경상남도,창원시,**** ***,35,128,13,D,2023-03-22 07:45:02,2023-03-22 08:02:41,73,97,97,23,1740,20,3,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:55,KRPPKCS0113,KRPPKCP0797,48,125,경상남도,창원시,**** ***,35,128,13,D,2023-03-22 07:58:56,2023-03-22 08:17:07,85,100,88,24,1812,1,22,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:55,KRPPKCS0065,KRPPKCP0486,41,570,경기도,김포시,**** *****,37,126,13,D,2023-03-22 07:40:54,2023-03-22 08:12:59,76,100,94,40,0,23,16,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:55,KRPPKCS0018,KRPPKCP0122,11,545,서울특별시,금천구,**** *****,37,126,13,D,2023-03-22 07:43:55,2023-03-22 08:07:44,81,97,95,21,2353,14,6,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:55,KRPPKCS0109,KRPPKCP0777,41,590,경기도,화성시,****** *****,37,126,13,D,2023-03-22 07:34:44,2023-03-22 08:02:52,72,87,88,41,2811,37,4,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:55,KRPPKCS0045,KRPPKCP0286,26,710,부산광역시,기장군,**** *****,35,129,13,D,2023-03-22 08:02:55,2023-03-22 08:39:39,78,100,100,63,0,0,63,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:56,KRPPKCS0044,KRPPKCP0280,26,500,부산광역시,수영구,**** ***,35,129,13,D,2023-03-22 07:51:47,2023-03-22 08:08:51,91,100,97,27,1710,13,13,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:56,KRPPKCS0068,KRPPKCP0517,41,173,경기도,안양시,******* *****,37,126,13,D,2023-03-22 08:01:57,2023-03-22 08:13:13,82,89,83,12,1117,0,12,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-22 08:02:56,KRPPKCS0109,KRPPKCP0777,41,590,경기도,화성시,****** *****,37,126,13,D,2023-03-22 07:34:44,2023-03-22 08:02:52,72,87,88,41,2811,37,4,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
