충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-02-21 07:05:04,KRPPKCS0076,KRPPKCP0608,11,260,서울특별시,중랑구,********,37,127,13,D,2023-02-21 06:41:13,2023-02-21 07:04:53,79,95,95,27,2344,27,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-21 07:05:06,KRPPKCS0049,KRPPKCP0310,26,230,부산광역시,부산진구,**** *****,35,129,13,D,2023-02-21 06:40:51,2023-02-21 07:10:23,60,83,78,42,0,42,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-21 07:05:06,KRPPKCS0076,KRPPKCP0608,11,260,서울특별시,중랑구,********,37,127,13,D,2023-02-21 06:41:13,2023-02-21 07:04:53,79,95,95,27,2344,27,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-21 07:05:06,KRPPKCS0049,KRPPKCP0313,26,230,부산광역시,부산진구,**** *****,35,129,13,D,2023-02-21 07:04:08,2023-02-21 07:31:21,54,75,54,38,2721,38,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-21 07:05:08,KRPPKCS0069,KRPPKCP0527,41,171,경기도,안양시,******* ******,37,126,13,D,2023-02-21 06:58:08,2023-02-21 07:12:11,80,90,85,16,1410,16,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-21 07:05:09,KRPPKCS0076,KRPPKCP0608,11,260,서울특별시,중랑구,********,37,127,13,D,2023-02-21 06:41:37,2023-02-21 07:04:53,80,95,95,27,2321,27,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-21 07:05:09,KRPPKCS0069,KRPPKCP0529,41,171,경기도,안양시,******* ******,37,126,13,D,2023-02-21 07:01:10,2023-02-21 07:23:05,82,95,84,25,2203,25,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-21 07:05:09,KRPPKCS0028,KRPPKCP0560,28,185,인천광역시,연수구,**** ******* ,37,126,13,D,2023-02-21 06:51:09,2023-02-21 07:16:18,86,97,93,20,2518,20,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-21 07:05:09,KRPPKCS0020,KRPPKCP0152,41,210,경기도,광명시,**** *****,37,126,13,D,2023-02-21 07:02:11,2023-02-21 07:23:44,85,95,86,17,2143,17,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-21 07:05:10,KRPPKCS0076,KRPPKCP0608,11,260,서울특별시,중랑구,********,37,127,13,D,2023-02-21 06:41:37,2023-02-21 07:04:53,80,95,95,27,2321,27,0,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
