충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-02-24 21:58:29,KRPPKCS0113,KRPPKCP0797,48,125,경상남도,창원시,**** ***,35,128,13,D,2023-02-24 21:31:28,2023-02-24 22:04:37,81,100,96,30,0,4,26,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:29,KRPPKCS0109,KRPPKCP0780,41,590,경기도,화성시,****** *****,37,126,13,D,2023-02-24 21:41:29,2023-02-24 22:08:02,80,97,91,18,2640,5,12,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:30,KRPPKCS0047,KRPPKCP0302,26,200,부산광역시,영도구,**** ***,35,129,13,D,2023-02-24 21:54:31,2023-02-24 22:03:34,90,95,92,7,919,2,4,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:30,KRPPKCS0073,KRPPKCP0589,11,620,서울특별시,관악구,**** *****,37,126,13,D,2023-02-24 21:54:31,2023-02-24 22:08:38,74,93,82,14,1427,8,5,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:30,KRPPKCS0076,KRPPKCP0608,11,260,서울특별시,중랑구,********,37,127,13,D,2023-02-24 21:35:29,2023-02-24 22:01:28,82,95,93,47,2606,2,44,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:31,KRPPKCS0018,KRPPKCP0123,11,545,서울특별시,금천구,**** *****,37,126,13,D,2023-02-24 21:42:31,2023-02-24 22:11:13,82,100,93,38,0,14,23,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:31,KRPPKCS0057,KRPPKCP0367,50,110,제주특별자치도,제주시,**** **,33,126,13,D,2023-02-24 21:56:30,2023-02-24 22:27:55,83,100,84,50,0,44,5,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:31,KRPPKCS0022,KRPPKCP0164,41,570,경기도,김포시,**** *****,37,126,13,D,2023-02-24 21:54:32,2023-02-24 22:08:19,84,100,89,25,1358,15,10,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:31,KRPPKCS0018,KRPPKCP0134,11,545,서울특별시,금천구,**** *****,37,126,13,D,2023-02-24 21:57:33,2023-02-24 22:34:07,70,100,72,31,0,28,2,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:31,KRPPKCS0008,KRPPKCP0056,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-02-24 21:22:30,2023-02-24 21:59:30,68,99,98,49,0,0,49,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:31,KRPPKCS0068,KRPPKCP0522,41,173,경기도,안양시,******* *****,37,126,13,D,2023-02-24 21:49:32,2023-02-24 22:02:55,82,90,87,14,1331,3,11,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:31,KRPPKCS0069,KRPPKCP0531,41,171,경기도,안양시,******* ******,37,126,13,D,2023-02-24 21:38:30,2023-02-24 22:18:28,75,100,88,41,0,19,22,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:32,KRPPKCS0015,KRPPKCP0106,11,470,서울특별시,양천구,**** *******,37,126,13,D,2023-02-24 21:27:53,2023-02-24 22:06:42,70,92,87,71,0,12,59,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:32,KRPPKCS0053,KRPPKCP0334,48,125,경상남도,창원시,**** *******,35,128,13,D,2023-02-24 21:29:30,2023-02-24 22:01:03,48,95,93,47,0,1,45,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:32,KRPPKCS0084,KRPPKCP0638,41,590,경기도,화성시,*******,37,126,13,D,2023-02-24 20:25:28,2023-02-24 22:21:30,50,100,90,179,0,33,146,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:33,KRPPKCS0008,KRPPKCP0055,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-02-24 21:49:34,2023-02-24 22:10:20,55,94,73,31,2108,15,16,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:33,KRPPKCS0072,KRPPKCP0583,41,570,경기도,김포시,**** *****,37,126,13,D,2023-02-24 21:36:33,2023-02-24 22:08:37,73,99,98,40,0,10,29,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:33,KRPPKCS0063,KRPPKCP0455,48,250,경상남도,김해시,**** ***,35,128,13,D,2023-02-24 21:34:32,2023-02-24 22:03:49,82,100,96,28,0,3,25,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:33,KRPPKCS0081,KRPPKCP0631,28,710,인천광역시,강화군,**** **********,37,126,13,D,2023-02-24 21:01:30,2023-02-24 22:14:20,63,99,99,97,0,19,78,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:34,KRPPKCS0020,KRPPKCP0155,41,210,경기도,광명시,**** *****,37,126,13,D,2023-02-24 21:50:38,2023-02-24 22:00:00,88,92,91,16,936,0,16,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:34,KRPPKCS0065,KRPPKCP0486,41,570,경기도,김포시,**** *****,37,126,13,D,2023-02-24 21:27:33,2023-02-24 22:35:45,60,99,77,118,0,61,56,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:35,KRPPKCS0048,KRPPKCP0305,26,260,부산광역시,동래구,**** ***,35,129,13,D,2023-02-24 21:48:35,2023-02-24 22:12:20,81,97,88,27,2357,13,13,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:35,KRPPKCS0034,KRPPKCP0215,44,133,충청남도,천안시,**** ***,36,127,13,D,2023-02-24 20:42:34,2023-02-24 21:58:17,33,81,81,117,0,0,117,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:35,KRPPKCS0008,KRPPKCP0062,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-02-24 21:41:35,2023-02-24 22:18:30,73,95,82,30,0,15,15,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:35,KRPPKCS0039,KRPPKCP0235,26,410,부산광역시,금정구,**** ***********,35,129,13,D,2023-02-24 20:49:31,2023-02-24 22:08:41,65,100,96,92,0,10,82,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:36,KRPPKCS0113,KRPPKCP0799,48,125,경상남도,창원시,**** ***,35,128,13,D,2023-02-24 21:57:37,2023-02-24 22:28:20,52,88,53,45,0,41,3,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:36,KRPPKCS0008,KRPPKCP0057,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-02-24 21:35:36,2023-02-24 22:11:11,62,90,81,37,0,11,26,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:36,KRPPKCS0041,KRPPKCP0914,48,330,경상남도,양산시,**** *****,35,129,13,D,2023-02-24 21:32:36,2023-02-24 22:51:14,20,100,45,97,0,63,34,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-02-24 21:58:37,KRPPKCS0053,KRPPKCP0340,48,125,경상남도,창원시,**** *******,35,128,13,D,2023-02-24 21:58:37,2023-02-24 22:21:18,54,80,84,40,2243,37,2,0,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
