충전_일시,충전소_ID,충전기_ID,시도_코드,시군구_코드,시도_명,시군구_명,충전소_명,위도,경도,충전_구분,충전_방식,시작_일시,종료_일시,시작_SOC,종료_SOC,SOC_충전_량,전력_사용량,충전_시간,전력_사용량_(경부하),전력_사용량_(중간부하),전력_사용량_(최대부하),비고,생산_일시
2023-03-03 17:48:24,KRPPKCS0045,KRPPKCP0287,26,710,부산광역시,기장군,**** *****,35,129,13,D,2023-03-03 17:39:16,2023-03-03 18:14:10,78,100,83,65,0,0,26,38,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-03 17:48:25,KRPPKCS0079,KRPPKCP0625,41,210,경기도,광명시,**** *****,37,126,13,D,2023-03-03 17:43:26,2023-03-03 18:05:05,51,64,54,35,2154,0,8,27,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-03 17:48:25,KRPPKCS0111,KRPPKCP0787,11,305,서울특별시,강북구,*******,37,127,13,D,2023-03-03 17:38:26,2023-03-03 17:56:41,69,96,84,29,1825,0,0,29,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-03 17:48:25,KRPPKCS0051,KRPPKCP0325,48,123,경상남도,창원시,***** *****,35,128,13,D,2023-03-03 17:31:25,2023-03-03 17:53:53,78,99,96,25,2230,0,0,25,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-03 17:48:25,KRPPKCS0027,KRPPKCP0548,28,260,인천광역시,서구,**** **** ***,37,126,13,D,2023-03-03 17:38:25,2023-03-03 17:54:27,76,87,83,16,1616,0,0,16,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-03 17:48:25,KRPPKCS0063,KRPPKCP0453,48,250,경상남도,김해시,**** ***,35,128,13,D,2023-03-03 17:33:25,2023-03-03 17:56:57,86,100,95,33,2343,0,0,33,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-03 17:48:25,KRPPKCS0102,KRPPKCP0740,28,158,인천광역시,연수구,***** ***,37,126,13,D,2023-03-03 16:27:21,2023-03-03 19:54:07,85,90,76,61,0,0,22,38,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-03 17:48:27,KRPPKCS0018,KRPPKCP0123,11,545,서울특별시,금천구,**** *****,37,126,13,D,2023-03-03 17:44:28,2023-03-03 18:18:27,67,95,70,39,0,0,21,18,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-03 17:48:27,KRPPKCS0008,KRPPKCP0060,41,190,경기도,부천시,**** *** *****,37,126,13,D,2023-03-03 17:37:27,2023-03-03 18:01:12,48,94,70,37,2410,0,1,36,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
2023-03-03 17:48:27,KRPPKCS0102,KRPPKCP0741,28,158,인천광역시,연수구,***** ***,37,126,13,D,2023-03-03 17:38:32,2023-03-03 18:36:36,52,100,63,75,0,0,47,28,2023-04-04 전기차 충전 이력,2023-04-04 16:21:54
